"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","422448003394","Upper Merion MS","Pennsylvania","Upper Merion Area SD","Middle","Regular school","No","No","453","47","1285","57","22","5","47.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","12.000","0.000","0.000","0.000","0.000","5.000","1.000"
"2017","422448003395","Upper Merion HS","Pennsylvania","Upper Merion Area SD","High","Regular school","No","No","337","30","1147","90","40","6","50.000","No","0.000","0.000","0.000","0.000","0.000","11.000","0.000","0.000","6.000","2.000","0.000","0.000","2.000","5.000","1.000"
"2017","422448004832","Caley El Sch","Pennsylvania","Upper Merion Area SD","Primary","Regular school","No","No","63","10","409","1","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422448006468","Bridgeport El Sch","Pennsylvania","Upper Merion Area SD","Primary","Regular school","No","No","264","18","396","0","5","0","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","1.000","0.000"
"2017","422451000814","Upper Moreland Primary Sch","Pennsylvania","Upper Moreland Township SD","Primary","Regular school","No","No","219","18","749","2","8","0","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422451000815","Upper Moreland Intermediate Sch","Pennsylvania","Upper Moreland Township SD","Primary","Regular school","No","No","202","21","741","16","3","2","12.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422451003401","Upper Moreland HS","Pennsylvania","Upper Moreland Township SD","High","Regular school","No","No","192","24","917","38","40","9","72.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","2.000","2.000","0.000","4.000","0.000"
"2017","422451005249","Upper Moreland MS","Pennsylvania","Upper Moreland Township SD","Middle","Regular school","No","No","180","21","708","83","27","9","51.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","12.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422454003406","Upper Perkiomen MS","Pennsylvania","Upper Perkiomen SD","Middle","Regular school","No","No","213","47","802","4","23","11","33.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","2.000","0.000","2.000","0.500"
"2017","422454005081","Upper Perkiomen HS","Pennsylvania","Upper Perkiomen SD","High","Regular school","No","No","183","36","971","19","41","14","54.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","12.000","0.000","0.000","4.000","0.000","4.000","0.500"
"2017","422454007246","Hereford El Sch","Pennsylvania","Upper Perkiomen SD","Primary","Regular school","No","No","255","40","876","1","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.830","0.500"
"2017","422454009968","Marlborough El Sch","Pennsylvania","Upper Perkiomen SD","Primary","Regular school","No","No","150","22","709","2","3","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.170","0.500"
"2017","422457000490","Eisenhower El Sch","Pennsylvania","Upper Saint Clair SD","Primary","Regular school","No","No","35","2","475","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422457000491","Fort Couch MS","Pennsylvania","Upper Saint Clair SD","Middle","Regular school","No","No","34","4","637","24","3","5","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422457000492","Upper Saint Clair HS","Pennsylvania","Upper Saint Clair SD","High","Regular school","No","No","103","3","1398","37","24","4","32.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000"
"2017","422457004859","Streams El Sch","Pennsylvania","Upper Saint Clair SD","Primary","Regular school","No","No","30","0","503","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422457005195","Baker El Sch","Pennsylvania","Upper Saint Clair SD","Primary","Regular school","No","No","26","2","380","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","422457005196","Boyce MS","Pennsylvania","Upper Saint Clair SD","Middle","Regular school","No","No","43","5","649","6","5","1","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422463004126","Rocky Grove JSHS","Pennsylvania","Valley Grove SD","High","Regular school","No","No","139","35","437","9","13","8","30.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422463006111","Valley Grove El Sch","Pennsylvania","Valley Grove SD","Primary","Regular school","No","No","203","44","425","0","3","3","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422465000298","Valley View Intrmd Sch","Pennsylvania","Valley View SD","Primary","Regular school","No","No","218","15","550","13","19","18","37.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422465006775","Valley View HS","Pennsylvania","Valley View SD","High","Regular school","No","No","240","21","739","15","43","25","70.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","422465006776","Valley View El Ctr","Pennsylvania","Valley View SD","Primary","Regular school","No","No","203","17","522","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422465009969","Valley View MS","Pennsylvania","Valley View SD","Middle","Regular school","No","No","221","14","587","25","18","4","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422475000129","Wallenpaupack Pri Sch","Pennsylvania","Wallenpaupack Area SD","Primary","Regular school","No","No","215","37","438","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422475004305","Wallenpaupack South El Sch","Pennsylvania","Wallenpaupack Area SD","Primary","Regular school","No","No","131","10","272","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422475004310","Wallenpaupack Area HS","Pennsylvania","Wallenpaupack Area SD","High","Regular school","No","No","520","74","1049","25","68","7","38.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","10.000","0.000","0.000","0.000","0.000","6.000","1.000"
"2017","422475006956","Wallenpaupack Area MS","Pennsylvania","Wallenpaupack Area SD","Middle","Regular school","No","No","358","53","711","15","20","7","44.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","24.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","422475007248","Wallenpaupack North Intrmd Sch","Pennsylvania","Wallenpaupack Area SD","Primary","Regular school","No","No","253","33","475","1","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","2.000","1.000"
"2017","422479001905","Nether Providence El Sch","Pennsylvania","Wallingford-Swarthmore SD","Primary","Regular school","No","No","111","20","518","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","422479001906","Wallingford El Sch","Pennsylvania","Wallingford-Swarthmore SD","Primary","Regular school","No","No","45","6","511","2","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","422479001908","Strath Haven MS","Pennsylvania","Wallingford-Swarthmore SD","Middle","Regular school","No","No","110","17","881","9","19","2","22.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","11.000","0.000","0.000","0.000","0.000","3.000","0.200"
"2017","422479001952","Swarthmore-Rutledge Sch","Pennsylvania","Wallingford-Swarthmore SD","Primary","Regular school","No","No","38","5","601","1","4","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","422479005287","Strath Haven HS","Pennsylvania","Wallingford-Swarthmore SD","High","Regular school","No","No","149","17","1171","36","18","6","43.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","17.000","0.000","0.000","0.000","0.000","5.000","0.200"
"2017","422482000878","Warren Area El Ctr","Pennsylvania","Warren County SD","Primary","Regular school","No","No","393","34","751","19","14","7","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","29.000","0.000","0.000","3.000","0.000","2.000","0.000"
"2017","422482004133","Youngsville El/MS","Pennsylvania","Warren County SD","Primary","Regular school","No","No","304","27","524","33","10","8","39.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","30.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422482004135","Youngsville HS","Pennsylvania","Warren County SD","High","Regular school","No","No","93","6","260","22","20","11","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422482004143","Eisenhower M/HS","Pennsylvania","Warren County SD","High","Regular school","No","No","136","30","502","27","14","3","25.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.750","0.400"
"2017","422482004146","Sheffield M/HS","Pennsylvania","Warren County SD","High","Regular school","No","No","145","19","295","27","24","14","42.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","16.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422482004148","Beaty-Warren MS","Pennsylvania","Warren County SD","Middle","Regular school","No","No","320","27","672","42","26","10","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","24.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422482004149","Warren Area HS","Pennsylvania","Warren County SD","High","Regular school","No","No","208","18","743","68","35","26","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","25.000","0.000","0.000","0.000","0.000","2.500","0.000"
"2017","422482007476","Sheffield Area El Sch","Pennsylvania","Warren County SD","Primary","Regular school","No","No","129","14","219","2","5","2","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","422482007531","Eisenhower El Sch","Pennsylvania","Warren County SD","Primary","Regular school","No","No","114","26","346","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.250","0.000"
"2017","422487003575","Warrior Run MS","Pennsylvania","Warrior Run SD","Middle","Regular school","No","No","157","38","577","42","10","3","22.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422487005103","Warrior Run HS","Pennsylvania","Warrior Run SD","High","Regular school","No","No","115","23","508","47","36","6","46.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422487007581","Turbotville El Sch","Pennsylvania","Warrior Run SD","Primary","Regular school","No","No","139","20","439","2","6","1","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422496000120","John R Bonfield El Sch","Pennsylvania","Warwick SD","Primary","Regular school","No","No","146","31","556","4","1","2","3.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.160"
"2017","422496002660","Lititz El Sch","Pennsylvania","Warwick SD","Primary","Regular school","No","No","151","17","511","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","1.000","0.000","1.000","0.160"
"2017","422496002661","John Beck El Sch","Pennsylvania","Warwick SD","Primary","Regular school","No","No","85","9","505","3","0","1","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","2.000","0.000","1.000","0.160"
"2017","422496002663","Warwick SHS","Pennsylvania","Warwick SD","High","Regular school","No","No","263","50","1385","125","30","17","34.000","No","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","8.000","0.000","0.000","6.000","0.000","4.000","0.160"
"2017","422496004823","Kissel Hill El Sch","Pennsylvania","Warwick SD","Primary","Regular school","No","No","142","18","536","2","1","1","2.000","No","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","18.000","0.000","1.000","1.000","0.000","1.000","0.160"
"2017","422496005336","Warwick MS","Pennsylvania","Warwick SD","Middle","Regular school","No","No","150","26","621","29","9","3","7.000","No","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","30.000","0.000","0.000","6.000","0.000","2.000","0.160"
"2017","422497000226","Lakeside Elementary School","Pennsylvania","Wayne Highlands SD","Primary","Regular school","No","No","189","18","424","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422497004291","Stourbridge Primary Ctr","Pennsylvania","Wayne Highlands SD","Primary","Regular school","No","No","174","17","381","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","422497004295","Honesdale HS","Pennsylvania","Wayne Highlands SD","High","Regular school","No","No","327","33","838","36","11","12","39.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","1.000"
"2017","422497006424","Damascus Area Sch","Pennsylvania","Wayne Highlands SD","Primary","Regular school","No","No","114","11","302","2","8","2","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422497006425","Preston Sch","Pennsylvania","Wayne Highlands SD","Primary","Regular school","No","No","75","15","168","1","4","2","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422497006865","Wayne Highlands MS","Pennsylvania","Wayne Highlands SD","Middle","Regular school","No","No","168","20","411","20","16","10","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422499000184","Washington Park El Sch","Pennsylvania","Washington SD","Primary","Regular school","No","No","819","0","819","99","73","21","21.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000","0.000","2.000","0.000","2.000","1.000"
"2017","422499004286","Washington HS","Pennsylvania","Washington SD","High","Regular school","No","No","394","0","434","48","49","13","63.000","No","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","9.000","1.000","0.000","4.000","0.000","1.000","1.000"
"2017","422499006912","Washington Junior High School","Pennsylvania","Washington SD","Middle","Regular school","No","No","","","213","20","20","13","36.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","0.000","2.000","0.000","1.000","1.000"
"2017","422508000274","Wattsburg Area El Ctr","Pennsylvania","Wattsburg Area SD","Primary","Regular school","No","No","199","27","493","0","10","4","24.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422508006148","Seneca HS","Pennsylvania","Wattsburg Area SD","High","Regular school","No","No","119","20","457","87","17","26","85.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","2.000","0.610"
"2017","422508006654","Wattsburg Area MS","Pennsylvania","Wattsburg Area SD","Middle","Regular school","No","No","136","10","425","38","3","11","28.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.000","0.320"
"2017","422511002233","Fairview Avenue El Sch","Pennsylvania","Waynesboro Area SD","Primary","Regular school","No","No","409","54","710","8","6","0","6.000","No","0.000","0.000","0.000","3.000","0.000","0.000","1.000","1.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422511002234","Hooverville El Sch","Pennsylvania","Waynesboro Area SD","Primary","Regular school","No","No","122","15","319","12","3","0","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422511002238","Mowrey El Sch","Pennsylvania","Waynesboro Area SD","Primary","Regular school","No","No","216","34","454","0","2","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422511002243","Waynesboro Area SHS","Pennsylvania","Waynesboro Area SD","High","Regular school","No","No","448","65","1286","25","71","19","123.000","No","0.000","0.000","3.000","3.000","0.000","0.000","1.000","3.000","27.000","0.000","0.000","0.000","0.000","4.000","0.000"
"2017","422511005330","Summitview El Sch","Pennsylvania","Waynesboro Area SD","Primary","Regular school","No","No","219","28","573","3","1","0","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422511005331","Waynesboro Area Mid Sch","Pennsylvania","Waynesboro Area SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","422511007619","Waynesboro Area MS","Pennsylvania","Waynesboro Area SD","Middle","Regular school","No","No","423","68","1007","113","61","28","133.000","No","0.000","0.000","1.000","4.000","0.000","1.000","1.000","4.000","31.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","422514001327","Weatherly Area SHS","Pennsylvania","Weatherly Area SD","High","Regular school","No","No","68","21","204","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422514006446","Weatherly Area El Sch","Pennsylvania","Weatherly Area SD","Primary","Regular school","No","No","","","274","3","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","422514006838","Weatherly Area MS","Pennsylvania","Weatherly Area SD","Middle","Regular school","No","No","56","17","137","2","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","422517000625","Charlotte Lappla El Sch","Pennsylvania","Wellsboro Area SD","Primary","Regular school","No","No","105","15","230","0","1","2","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","422517004079","Rock L Butler MS","Pennsylvania","Wellsboro Area SD","Middle","Regular school","No","No","163","31","438","22","3","0","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","1.000","1.000","0.000"
"2017","422517004080","Wellsboro Area HS","Pennsylvania","Wellsboro Area SD","High","Regular school","No","No","169","35","502","32","11","3","18.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","3.000","0.000","2.000","0.000"
"2017","422517005095","Don Gill El Sch","Pennsylvania","Wellsboro Area SD","Primary","Regular school","No","No","152","16","356","0","0","3","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","422520000509","West Allegheny SHS","Pennsylvania","West Allegheny SD","High","Regular school","No","No","120","18","1037","69","26","2","30.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000"
"2017","422520000707","Donaldson Elem Sch","Pennsylvania","West Allegheny SD","Primary","Regular school","No","No","75","8","524","11","5","3","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422520005366","McKee El Sch","Pennsylvania","West Allegheny SD","Primary","Regular school","No","No","85","12","429","0","0","1","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422520005367","Wilson El Sch","Pennsylvania","West Allegheny SD","Primary","Regular school","No","No","146","19","575","1","11","0","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422520006895","West Allegheny MS","Pennsylvania","West Allegheny SD","Middle","Regular school","No","No","155","22","783","55","13","2","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","422523001566","West Branch Area JSHS","Pennsylvania","West Branch Area SD","High","Regular school","No","No","165","25","489","22","31","6","41.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","422523006599","West Branch Area El Sch","Pennsylvania","West Branch Area SD","Primary","Regular school","No","No","225","40","524","2","5","0","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422529000969","West Chester Bayard Rustin HS","Pennsylvania","West Chester Area SD","High","Regular school","No","No","","","1301","0","8","49","82.000","No","0.000","0.000","3.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","1.000","0.000","6.000","0.070"
"2017","422529001392","East Bradford El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","75","3","450","0","2","2","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","1.000","0.060"
"2017","422529001395","East Goshen El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","81","5","427","0","3","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529001451","Stetson MS","Pennsylvania","West Chester Area SD","Middle","Regular school","No","No","103","7","921","0","2","27","34.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.000","0.000","0.000","4.000","0.000","3.000","0.060"
"2017","422529001452","E N Peirce MS","Pennsylvania","West Chester Area SD","Middle","Regular school","No","No","118","15","1000","0","2","25","39.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","9.000","0.000","0.000","1.000","0.000","3.000","0.060"
"2017","422529001453","West Chester Henderson HS","Pennsylvania","West Chester Area SD","High","Regular school","No","No","","","1224","0","4","40","51.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","1.000","4.000","0.000","6.000","0.070"
"2017","422529001454","Fern Hill El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","113","15","557","5","0","4","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","1.000","0.000","1.000","0.060"
"2017","422529001456","Exton El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","62","12","550","4","0","4","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.060"
"2017","422529001457","Mary C Howse El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","58","4","580","0","0","2","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529001458","Westtown-Thornbury El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","64","4","492","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529004812","Glen Acres El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","95","21","592","12","1","2","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529004813","Penn Wood El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","68","7","520","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529005137","J R Fugett MS","Pennsylvania","West Chester Area SD","Middle","Regular school","No","No","129","22","903","0","5","40","37.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","3.000","0.060"
"2017","422529006734","West Chester East HS","Pennsylvania","West Chester Area SD","High","Regular school","No","No","","","1236","2","4","45","68.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","1.000","0.000","6.000","0.070"
"2017","422529006910","Hillsdale El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","114","9","591","3","5","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422529010012","Sarah W Starkweather El Sch","Pennsylvania","West Chester Area SD","Primary","Regular school","No","No","79","3","578","0","0","3","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.060"
"2017","422544000241","West Greene MS","Pennsylvania","West Greene SD","Middle","Regular school","No","No","","","104","1","8","2","17.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.300","0.140"
"2017","422544007165","West Greene HS","Pennsylvania","West Greene SD","High","Regular school","No","No","54","0","197","3","6","7","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.700","0.350"
"2017","422544007551","West Greene El Ctr","Pennsylvania","West Greene SD","Primary","Regular school","No","No","160","6","364","3","3","3","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.510"
"2017","422559000081","Jefferson El Sch","Pennsylvania","West Jefferson Hills SD","Primary","Regular school","No","No","139","12","558","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","422559000516","Gill Hall El Sch","Pennsylvania","West Jefferson Hills SD","Primary","Regular school","No","No","33","4","297","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.400","0.200"
